Farm,Date,Day,Ele-present,Signs,Proximity(m),Cropdamaged,Cropspeciedamaged,Areasizedamaged(mxm),Area(m2),DogPresent,GuardPresent,SleepHours,Speaker,Treatment,X,Y,Comments
10,27-Sep-25,Saturday,No,NA,NA,No,NA,0,0,0,,,Yes,Humans,36.59403,0.12194,
10,28-Sep-25,Sunday,No,NA,NA,No,NA,0,0,0,,,Yes,Humans,36.59403,0.12194,
10,29-Sep-25,Monday,No,NA,NA,No,NA,0,0,0,,,Yes,Humans,36.59403,0.12194,
10,30-Sep-25,Tuesday,No,NA,NA,No,NA,0,0,0,,,Yes,Humans,36.59403,0.12194,
10,1-Oct-25,Wednesday,Yes,"Damaged crops, Footprints",5,Yes,Snow peas,10x10,100,0,,,Yes,Humans,36.59403,0.12194,Elephants crossed at F8
10,2-Oct-25,Thursday,No,NA,NA,No,NA,0,0,0,,,Yes,Humans,36.59403,0.12194,
10,3-Oct-25,Friday,No,NA,NA,No,NA,0,0,0,,,Yes,Humans,36.59403,0.12194,
10,4-Oct-25,Saturday,No,NA,NA,No,NA,0,0,0,,,Yes,Humans,36.59403,0.12194,
10,5-Oct-25,Sunday,No,NA,NA,No,NA,0,0,0,,,Yes,Humans,36.59403,0.12194,
10,6-Oct-25,Monday,No,NA,NA,No,NA,0,0,0,,,Yes,Humans,36.59403,0.12194,
10,7-Oct-25,Tuesday,No,NA,NA,No,NA,0,0,0,,,Yes,Humans,36.59403,0.12194,
10,8-Oct-25,Wednesday,No,NA,NA,No,NA,0,0,0,,,Yes,Humans,36.59403,0.12194,
10,9-Oct-25,Thursday,No,NA,NA,No,NA,0,0,0,,,Yes,Humans,36.59403,0.12194,
10,10-Oct-25,Friday,No,NA,NA,No,NA,0,0,0,,,Yes,Humans,36.59403,0.12194,
10,11-Oct-25,Saturday,No,NA,NA,No,NA,0,0,0,,,Yes,Humans,36.59403,0.12194,
10,12-Oct-25,Sunday,No,NA,NA,No,NA,0,0,0,,,Yes,Humans,36.59403,0.12194,
10,13-Oct-25,Monday,No,NA,NA,No,NA,0,0,0,,,Yes,Humans,36.59403,0.12194,
10,14-Oct-25,Tuesday,No,NA,NA,No,NA,0,0,0,,,Yes,Humans,36.59403,0.12194,
10,15-Oct-25,Wednesday,No,NA,NA,No,NA,0,0,0,,,Yes,Humans,36.59403,0.12194,
10,16-Oct-25,Thursday,No,NA,NA,No,NA,0,0,0,,,Yes,Humans,36.59403,0.12194,
10,17-Oct-25,Friday,No,NA,NA,No,NA,0,0,0,,,Yes,Humans,36.59403,0.12194,
10,18-Oct-25,Saturday,No,NA,NA,No,NA,0,0,0,,,Yes,Humans,36.59403,0.12194,
10,19-Oct-25,Sunday,No,NA,NA,No,NA,0,0,0,,,Yes,Humans,36.59403,0.12194,
10,20-Oct-25,Monday,Yes,Footprints,150,No,None,0,0,0,,,Yes,Humans,36.59403,0.12194,Elephants crossed the river at F8
10,29-Oct-25,Wednesday,No,NA,NA,No,NA,0,0,0,,,Yes,Crickets,36.59403,0.12194,
10,30-Oct-25,Thursday,No,NA,NA,No,NA,0,0,0,,,Yes,Crickets,36.59403,0.12194,
10,31-Oct-25,Friday,No,NA,NA,No,NA,0,0,0,,,Yes,Crickets,36.59403,0.12194,
10,1-Nov-25,Saturday,Yes,Footprints,5,No,None,0,0,0,,,Yes,Crickets,36.59403,0.12194,
10,2-Nov-25,Sunday,Yes,"Sighted, footprints",10,Yes,Beans,5X5,25,0,,,Yes,Crickets,36.59403,0.12194,
10,3-Nov-25,Monday,Yes,Footprints,5,Yes,Irish potatoes,10X3,30,0,,,Yes,Crickets,36.59403,0.12194,
10,4-Nov-25,Tuesday,Yes,Footprints,2,Yes,Kales,30X10,300,0,,,Yes,Crickets,36.59403,0.12194,
10,5-Nov-25,Wednesday,No,NA,NA,No,NA,0,0,0,,,Yes,Crickets,36.59403,0.12194,
10,6-Nov-25,Thursday,No,NA,NA,No,NA,0,0,0,,,Yes,Crickets,36.59403,0.12194,
10,7-Nov-25,Friday,No,NA,NA,No,NA,0,0,0,,,Yes,Crickets,36.59403,0.12194,
10,8-Nov-25,Saturday,No,NA,NA,No,NA,0,0,0,,,Yes,Crickets,36.59403,0.12194,
10,9-Nov-25,Sunday,No,NA,NA,No,NA,0,0,0,,,Yes,Crickets,36.59403,0.12194,
10,10-Nov-25,Monday,Yes,Footprints,0,Yes,Irish potatoes,15X20,300,0,,,Yes,Crickets,36.59403,0.12194,They don’t fear cricket treatment
10,11-Nov-25,Tuesday,Yes,Footprints,0,Yes,Kales,10X15,150,0,,,Yes,Crickets,36.59403,0.12194,
10,12-Nov-25,Wednesday,Yes,Footprints,0,Yes,Beans,5X10,50,0,,,Yes,Crickets,36.59403,0.12194,
10,13-Nov-25,Thursday,No,NA,NA,No,NA,0,0,0,,,Yes,Crickets,36.59403,0.12194,
10,14-Nov-25,Friday,No,NA,NA,No,NA,0,0,0,,,Yes,Crickets,36.59403,0.12194,
10,15-Nov-25,Saturday,Yes,Footprints,0,Yes,Kales,2X3,6,0,,,Yes,Crickets,36.59403,0.12194,Defended by farmers
10,16-Nov-25,Sunday,Yes,Footprints,50,No,None,0,0,0,,,Yes,Crickets,36.59403,0.12194,
10,17-Nov-25,Monday,No,NA,NA,No,NA,0,0,0,,,Yes,Crickets,36.59403,0.12194,
10,18-Nov-25,Tuesday,Yes,Footprints,0,Yes,Irish potatoes,15X20,300,0,,,Yes,Crickets,36.59403,0.12194,They don’t fear cricket treatment
10,19-Nov-25,Wednesday,Yes,Footprints,0,Yes,Kales,10X15,150,0,,,Yes,Crickets,36.59403,0.12194,
10,20-Nov-25,Thursday,No,NA,NA,No,NA,0,0,0,,,Yes,Crickets,36.59403,0.12194,
10,21-Nov-25,Friday,Yes,Footprints,0,Yes,Beans,10X5,50,0,,,Yes,Crickets,36.59403,0.12194,
10,22-Nov-25,Saturday,Yes,Footprints,0,No,None,0,0,0,,,Yes,Crickets,36.59403,0.12194,Defended by farmers
10,23-Nov-25,Sunday,Yes,Footprints,50,No,None,0,0,0,,,Yes,Crickets,36.59403,0.12194,
11,22-Sep-25,Monday,No,NA,NA,No,NA,0,0,0,,,Yes,Humans,36.5951,0.12528,
11,23-Sep-25,Tuesday,No,NA,NA,No,NA,0,0,0,,,Yes,Humans,36.5951,0.12528,
11,24-Sep-25,Wednesday,No,NA,NA,No,NA,0,0,0,,,Yes,Humans,36.5951,0.12528,
11,25-Sep-25,Thursday,No,NA,NA,No,NA,0,0,0,,,Yes,Humans,36.5951,0.12528,
11,26-Sep-25,Friday,Yes,Footprints,100,No,None,0,0,0,,,Yes,Humans,36.5951,0.12528,
11,27-Sep-25,Saturday,No,NA,NA,No,NA,0,0,0,,,Yes,Humans,36.5951,0.12528,
11,28-Sep-25,Sunday,No,NA,NA,No,NA,0,0,0,,,Yes,Humans,36.5951,0.12528,
11,29-Sep-25,Monday,No,NA,NA,No,NA,0,0,0,,,Yes,Humans,36.5951,0.12528,
11,30-Sep-25,Tuesday,No,NA,NA,No,NA,0,0,0,,,Yes,Humans,36.5951,0.12528,
11,1-Oct-25,Wednesday,No,NA,NA,No,NA,0,0,0,,,Yes,Humans,36.5951,0.12528,
11,2-Oct-25,Thursday,No,NA,NA,No,NA,0,0,0,,,Yes,Humans,36.5951,0.12528,
11,3-Oct-25,Friday,No,NA,NA,No,NA,0,0,0,,,Yes,Humans,36.5951,0.12528,
11,4-Oct-25,Saturday,No,NA,NA,No,NA,0,0,0,,,Yes,Humans,36.5951,0.12528,
11,5-Oct-25,Sunday,No,NA,NA,No,NA,0,0,0,,,Yes,Humans,36.5951,0.12528,
11,6-Oct-25,Monday,No,NA,NA,No,NA,0,0,0,,,Yes,Humans,36.5951,0.12528,
11,7-Oct-25,Tuesday,No,NA,NA,No,NA,0,0,0,,,Yes,Humans,36.5951,0.12528,
11,8-Oct-25,Wednesday,No,NA,NA,No,NA,0,0,0,,,Yes,Humans,36.5951,0.12528,
11,9-Oct-25,Thursday,No,NA,NA,No,NA,0,0,0,,,Yes,Humans,36.5951,0.12528,
11,10-Oct-25,Friday,No,NA,NA,No,NA,0,0,0,,,Yes,Humans,36.5951,0.12528,
11,11-Oct-25,Saturday,No,NA,NA,No,NA,0,0,0,,,Yes,Humans,36.5951,0.12528,
11,12-Oct-25,Sunday,No,NA,NA,No,NA,0,0,0,,,Yes,Humans,36.5951,0.12528,
11,13-Oct-25,Monday,No,NA,NA,No,NA,0,0,0,,,Yes,Humans,36.5951,0.12528,
11,14-Oct-25,Tuesday,No,NA,NA,No,NA,0,0,0,,,Yes,Humans,36.5951,0.12528,
11,15-Oct-25,Wednesday,No,NA,NA,No,NA,0,0,0,,,Yes,Humans,36.5951,0.12528,
11,16-Oct-25,Thursday,No,NA,NA,No,NA,0,0,0,,,Yes,Humans,36.5951,0.12528,
11,17-Oct-25,Friday,No,NA,NA,No,NA,0,0,0,,,Yes,Humans,36.5951,0.12528,
11,18-Oct-25,Saturday,No,NA,NA,No,NA,0,0,0,,,Yes,Humans,36.5951,0.12528,
11,19-Oct-25,Sunday,No,NA,NA,No,NA,0,0,0,,,Yes,Humans,36.5951,0.12528,
11,20-Oct-25,Monday,No,NA,NA,No,NA,0,0,0,,,Yes,Humans,36.5951,0.12528,
11,29-Oct-25,Wednesday,No,NA,NA,No,NA,0,0,0,,,Yes,Humans,36.5951,0.12528,
11,30-Oct-25,Thursday,No,NA,NA,No,NA,0,0,0,,,Yes,Crickets,36.5951,0.12528,
11,31-Oct-25,Friday,No,NA,NA,No,NA,0,0,0,,,Yes,Crickets,36.5951,0.12528,
11,1-Nov-25,Saturday,Yes,Footprints,5,Yes,Sweet potatoes,10x2,20,0,,,Yes,Crickets,36.5951,0.12528,
11,2-Nov-25,Sunday,Yes,Footprints,5,Yes,Sweet potatoes,5X4,20,0,,,Yes,Crickets,36.5951,0.12528,
11,3-Nov-25,Monday,Yes,Footprints,50,No,NA,0,0,0,,,Yes,Crickets,36.5951,0.12528,We defended the elephants to control them from raidimg our crops. 
11,4-Nov-25,Tuesday,Yes,Footprints,70,No,NA,0,0,0,,,Yes,Crickets,36.5951,0.12528,
11,5-Nov-25,Wednesday,No,NA,NA,No,NA,0,0,0,,,Yes,Crickets,36.5951,0.12528,
11,6-Nov-25,Thursday,No,NA,NA,No,NA,0,0,0,,,Yes,Crickets,36.5951,0.12528,
11,7-Nov-25,Friday,No,NA,NA,No,NA,0,0,0,,,Yes,Crickets,36.5951,0.12528,
11,8-Nov-25,Saturday,No,NA,NA,No,NA,0,0,0,,,Yes,Crickets,36.5951,0.12528,
11,9-Nov-25,Sunday,No,NA,NA,No,NA,0,0,0,,,Yes,Crickets,36.5951,0.12528,
11,10-Nov-25,Monday,Yes,Footprints,0,Yes,Irish potatoes,5X5,25,0,,,Yes,Crickets,36.5951,0.12528,
11,11-Nov-25,Tuesday,Yes,Footprints,5,No,NA,0,0,0,,,Yes,Crickets,36.5951,0.12528,They raided neighbors maize
11,12-Nov-25,Wednesday,Yes,Footprints,0,Yes,Irish potatoes,5X5,25,0,,,Yes,Crickets,36.5951,0.12528,
11,13-Nov-25,Thursday,No,NA,NA,No,NA,0,0,0,,,Yes,Crickets,36.5951,0.12528,
11,14-Nov-25,Friday,No,NA,NA,No,NA,0,0,0,,,Yes,Crickets,36.5951,0.12528,
11,15-Nov-25,Saturday,Yes,Footprints,5,No,NA,0,0,0,,,Yes,Crickets,36.5951,0.12528,
11,16-Nov-25,Sunday,No,NA,NA,No,NA,0,0,0,,,Yes,Crickets,36.5951,0.12528,
11,17-Nov-25,Monday,No,NA,NA,No,NA,0,0,0,,,Yes,Crickets,36.5951,0.12528,
11,18-Nov-25,Tuesday,Yes,Footprints,0,Yes,Irish potatoes,10X10,100,0,,,Yes,Crickets,36.5951,0.12528,
11,19-Nov-25,Wednesday,Yes,Footprints,5,Yes,Irish potatoes,5X10,50,0,,,Yes,Crickets,36.5951,0.12528,
11,20-Nov-25,Thursday,No,NA,NA,No,NA,0,0,0,,,Yes,Crickets,36.5951,0.12528,
11,21-Nov-25,Friday,Yes,Footprints,0,Yes,Irish potatoes,5X5,25,0,,,Yes,Crickets,36.5951,0.12528,
11,22-Nov-25,Saturday,Yes,Footprints,5,No,NA,0,0,0,,,Yes,Crickets,36.5951,0.12528,
11,23-Nov-25,Sunday,No,NA,NA,No,NA,0,0,0,,,Yes,Crickets,36.5951,0.12528,
11,24-Nov-25,Monday,No,NA,NA,No,NA,0,0,0,,,Yes,Crickets,36.5951,0.12528,
12,22-Sep-25,Monday,No,NA,NA,No,NA,0,0,0,,,Yes,Humans,36.59534,0.12605,
12,23-Sep-25,Tuesday,No,NA,NA,No,NA,0,0,0,,,Yes,Humans,36.59534,0.12605,
12,24-Sep-25,Wednesday,No,NA,NA,No,NA,0,0,0,,,Yes,Humans,36.59534,0.12605,
12,25-Sep-25,Thursday,No,NA,NA,No,NA,0,0,0,,,Yes,Humans,36.59534,0.12605,
12,26-Sep-25,Friday,Yes,"Damaged crops, footprints",20,Yes,Maize,15X10,150,0,,,Yes,Humans,36.59534,0.12605,
12,27-Sep-25,Saturday,No,NA,NA,No,NA,0,0,0,,,Yes,Humans,36.59534,0.12605,
12,28-Sep-25,Sunday,No,NA,NA,No,NA,0,0,0,,,Yes,Humans,36.59534,0.12605,
12,29-Sep-25,Monday,No,NA,NA,No,NA,0,0,0,,,Yes,Humans,36.59534,0.12605,
12,30-Sep-25,Tuesday,No,NA,NA,No,NA,0,0,0,,,Yes,Humans,36.59534,0.12605,
12,1-Oct-25,Wednesday,No,NA,NA,No,NA,0,0,0,,,Yes,Humans,36.59534,0.12605,
12,2-Oct-25,Thursday,No,NA,NA,No,NA,0,0,0,,,Yes,Humans,36.59534,0.12605,
12,3-Oct-25,Friday,No,NA,NA,No,NA,0,0,0,,,Yes,Humans,36.59534,0.12605,
12,4-Oct-25,Saturday,No,NA,NA,No,NA,0,0,0,,,Yes,Humans,36.59534,0.12605,
12,5-Oct-25,Sunday,No,NA,NA,No,NA,0,0,0,,,Yes,Humans,36.59534,0.12605,
12,6-Oct-25,Monday,No,NA,NA,No,NA,0,0,0,,,Yes,Humans,36.59534,0.12605,
12,7-Oct-25,Tuesday,No,NA,NA,No,NA,0,0,0,,,Yes,Humans,36.59534,0.12605,
12,8-Oct-25,Wednesday,No,NA,NA,No,NA,0,0,0,,,Yes,Humans,36.59534,0.12605,
12,9-Oct-25,Thursday,No,NA,NA,No,NA,0,0,0,,,Yes,Humans,36.59534,0.12605,
12,10-Oct-25,Friday,No,NA,NA,No,NA,0,0,0,,,Yes,Humans,36.59534,0.12605,
12,11-Oct-25,Saturday,No,NA,NA,No,NA,0,0,0,,,Yes,Humans,36.59534,0.12605,
12,12-Oct-25,Sunday,No,NA,NA,No,NA,0,0,0,,,Yes,Humans,36.59534,0.12605,
12,13-Oct-25,Monday,No,NA,NA,No,NA,0,0,0,,,Yes,Humans,36.59534,0.12605,
12,14-Oct-25,Tuesday,No,NA,NA,No,NA,0,0,0,,,Yes,Humans,36.59534,0.12605,
12,15-Oct-25,Wednesday,No,NA,NA,No,NA,0,0,0,,,Yes,Humans,36.59534,0.12605,
12,16-Oct-25,Thursday,No,NA,NA,No,NA,0,0,0,,,Yes,Humans,36.59534,0.12605,
12,17-Oct-25,Friday,No,NA,NA,No,NA,0,0,0,,,Yes,Humans,36.59534,0.12605,
12,18-Oct-25,Saturday,No,NA,NA,No,NA,0,0,0,,,Yes,Humans,36.59534,0.12605,
12,19-Oct-25,Sunday,No,NA,NA,No,NA,0,0,0,,,Yes,Humans,36.59534,0.12605,
12,20-Oct-25,Monday,No,NA,NA,No,NA,0,0,0,,,Yes,Humans,36.59534,0.12605,
12,29-Oct-25,Wednesday,No,NA,NA,No,NA,0,0,0,,,Yes,Crickets,36.59534,0.12605,
12,30-Oct-25,Thursday,No,NA,NA,No,NA,0,0,0,,,Yes,Crickets,36.59534,0.12605,
12,31-Oct-25,Friday,No,NA,NA,No,NA,0,0,0,,,Yes,Crickets,36.59534,0.12605,
12,1-Nov-25,Saturday,Yes,Footprints,5,No,NA,0,0,0,,,Yes,Crickets,36.59534,0.12605,
12,2-Nov-25,Sunday,Yes,Footprints,70,No,NA,0,0,0,,,Yes,Crickets,36.59534,0.12605,
12,3-Nov-25,Monday,Yes,Footprints,50,No,NA,0,0,0,,,Yes,Crickets,36.59534,0.12605,
12,4-Nov-25,Tuesday,Yes,Footprints,5,Yes,Sweet potatoes,5X4,20,0,,,Yes,Crickets,36.59534,0.12605,
12,5-Nov-25,Wednesday,No,NA,NA,No,NA,0,0,0,,,Yes,Crickets,36.59534,0.12605,
12,6-Nov-25,Thursday,No,NA,NA,No,NA,0,0,0,,,Yes,Crickets,36.59534,0.12605,
12,7-Nov-25,Friday,No,NA,NA,No,NA,0,0,0,,,Yes,Crickets,36.59534,0.12605,
12,8-Nov-25,Saturday,No,NA,NA,No,NA,0,0,0,,,Yes,Crickets,36.59534,0.12605,
12,9-Nov-25,Sunday,No,NA,NA,No,NA,0,0,0,,,Yes,Crickets,36.59534,0.12605,
12,10-Nov-25,Monday,Yes,Footprints,0,Yes,Maize,10X2,20,0,,,Yes,Crickets,36.59534,0.12605,
12,11-Nov-25,Tuesday,Yes,Footprints,0,Yes,Maize,,,0,,,Yes,Crickets,36.59534,0.12605,
12,12-Nov-25,Wednesday,Yes,Footprints,0,Yes,Maize,10X2,20,0,,,Yes,Crickets,36.59534,0.12605,
12,13-Nov-25,Thursday,No,NA,NA,No,NA,0,0,0,,,Yes,Crickets,36.59534,0.12605,
12,14-Nov-25,Friday,No,NA,NA,No,NA,0,0,0,,,Yes,Crickets,36.59534,0.12605,
12,15-Nov-25,Saturday,Yes,Footprints,0,Yes,Maize,10X2,20,0,,,Yes,Crickets,36.59534,0.12605,
12,16-Nov-25,Sunday,No,NA,NA,No,NA,0,0,0,,,Yes,Crickets,36.59534,0.12605,
12,17-Nov-25,Monday,No,NA,NA,No,NA,0,0,0,,,Yes,Crickets,36.59534,0.12605,
12,18-Nov-25,Tuesday,Yes,Footprints,0,Yes,Maize,3X10,30,0,,,Yes,Crickets,36.59534,0.12605,
12,19-Nov-25,Wednesday,Yes,Footprints,0,Yes,Maize,4X10,40,0,,,Yes,Crickets,36.59534,0.12605,
12,20-Nov-25,Thursday,No,NA,NA,No,NA,0,0,0,,,Yes,Crickets,36.59534,0.12605,
12,21-Nov-25,Friday,Yes,Footprints,0,Yes,Maize,10X5,50,0,,,Yes,Crickets,36.59534,0.12605,
12,22-Nov-25,Saturday,Yes,Footprints,0,Yes,Maize,10X2,20,0,,,Yes,Crickets,36.59534,0.12605,
12,23-Nov-25,Sunday,No,NA,NA,No,NA,0,0,0,,,Yes,Crickets,36.59534,0.12605,
13,22-Sep-25,Monday,No,NA,NA,No,NA,0,0,0,,,Yes,Humans,36.59654,0.13167,
13,23-Sep-25,Tuesday,No,NA,NA,No,NA,0,0,0,,,Yes,Humans,36.59654,0.13167,
13,24-Sep-25,Wednesday,No,NA,NA,No,NA,0,0,0,,,Yes,Humans,36.59654,0.13167,
13,25-Sep-25,Thursday,No,NA,NA,No,NA,0,0,0,,,Yes,Humans,36.59654,0.13167,
13,26-Sep-25,Friday,No,NA,NA,No,NA,0,0,0,,,Yes,Humans,36.59654,0.13167,
13,27-Sep-25,Saturday,No,NA,NA,No,NA,0,0,0,,,Yes,Humans,36.59654,0.13167,
13,28-Sep-25,Sunday,No,NA,NA,No,NA,0,0,0,,,Yes,Humans,36.59654,0.13167,
13,29-Sep-25,Monday,No,NA,NA,No,NA,0,0,0,,,Yes,Humans,36.59654,0.13167,
13,30-Sep-25,Tuesday,No,NA,NA,No,NA,0,0,0,,,Yes,Humans,36.59654,0.13167,
13,1-Oct-25,Wednesday,No,NA,NA,No,NA,0,0,0,,,Yes,Humans,36.59654,0.13167,
13,2-Oct-25,Thursday,No,NA,NA,No,NA,0,0,0,,,Yes,Humans,36.59654,0.13167,
13,3-Oct-25,Friday,No,NA,NA,No,NA,0,0,0,,,Yes,Humans,36.59654,0.13167,
13,4-Oct-25,Saturday,No,NA,NA,No,NA,0,0,0,,,Yes,Humans,36.59654,0.13167,
13,5-Oct-25,Sunday,No,NA,NA,No,NA,0,0,0,,,Yes,Humans,36.59654,0.13167,
13,6-Oct-25,Monday,No,NA,NA,No,NA,0,0,0,,,Yes,Humans,36.59654,0.13167,
13,7-Oct-25,Tuesday,No,NA,NA,No,NA,0,0,0,,,Yes,Humans,36.59654,0.13167,
13,8-Oct-25,Wednesday,No,NA,NA,No,NA,0,0,0,,,Yes,Humans,36.59654,0.13167,
13,9-Oct-25,Thursday,No,NA,NA,No,NA,0,0,0,,,Yes,Humans,36.59654,0.13167,
13,10-Oct-25,Friday,No,NA,NA,No,NA,0,0,0,,,Yes,Humans,36.59654,0.13167,
13,11-Oct-25,Saturday,No,NA,NA,No,NA,0,0,0,,,Yes,Humans,36.59654,0.13167,
13,12-Oct-25,Sunday,No,NA,NA,No,NA,0,0,0,,,Yes,Humans,36.59654,0.13167,
13,13-Oct-25,Monday,No,NA,NA,No,NA,0,0,0,,,Yes,Humans,36.59654,0.13167,
13,14-Oct-25,Tuesday,No,NA,NA,No,NA,0,0,0,,,Yes,Humans,36.59654,0.13167,
13,15-Oct-25,Wednesday,No,NA,NA,No,NA,0,0,0,,,Yes,Humans,36.59654,0.13167,
13,16-Oct-25,Thursday,No,NA,NA,No,NA,0,0,0,,,Yes,Humans,36.59654,0.13167,
13,17-Oct-25,Friday,No,NA,NA,No,NA,0,0,0,,,Yes,Humans,36.59654,0.13167,
13,18-Oct-25,Saturday,No,NA,NA,No,NA,0,0,0,,,Yes,Humans,36.59654,0.13167,
13,19-Oct-25,Sunday,No,NA,NA,No,NA,0,0,0,,,Yes,Humans,36.59654,0.13167,
13,20-Oct-25,Monday,No,NA,NA,No,NA,0,0,0,,,Yes,Humans,36.59654,0.13167,
13,29-Oct-25,Wednesday,No,NA,NA,No,NA,0,0,0,,,Yes,Crickets,36.59654,0.13167,
13,30-Oct-25,Thursday,No,NA,NA,No,NA,0,0,0,,,Yes,Crickets,36.59654,0.13167,
13,31-Oct-25,Friday,No,NA,NA,No,NA,0,0,0,,,Yes,Crickets,36.59654,0.13167,
13,1-Nov-25,Saturday,No,NA,NA,No,NA,0,0,0,,,Yes,Crickets,36.59654,0.13167,
13,2-Nov-25,Sunday,No,NA,NA,No,NA,0,0,0,,,Yes,Crickets,36.59654,0.13167,
13,3-Nov-25,Monday,No,NA,NA,No,NA,0,0,0,,,Yes,Crickets,36.59654,0.13167,
13,4-Nov-25,Tuesday,No,NA,NA,No,NA,0,0,0,,,Yes,Crickets,36.59654,0.13167,
13,5-Nov-25,Wednesday,No,NA,NA,No,NA,0,0,0,,,Yes,Crickets,36.59654,0.13167,
13,6-Nov-25,Thursday,Yes,Footprints,2,Yes,Kales,10X5,50,0,,,Yes,Crickets,36.59654,0.13167,
13,7-Nov-25,Friday,No,NA,NA,No,NA,0,0,0,,,Yes,Crickets,36.59654,0.13167,
13,8-Nov-25,Saturday,Yes,Footprints,7,Yes,Kales,10X5,50,0,,,Yes,Crickets,36.59654,0.13167,
13,9-Nov-25,Sunday,No,NA,NA,No,NA,0,0,0,,,Yes,Crickets,36.59654,0.13167,
13,10-Nov-25,Monday,No,NA,NA,No,NA,0,0,0,,,Yes,Crickets,36.59654,0.13167,
13,11-Nov-25,Tuesday,Yes,Footprints,0,Yes,Kales,15X15,225,0,,,Yes,Crickets,36.59654,0.13167,
13,12-Nov-25,Wednesday,No,NA,NA,No,NA,0,0,0,,,Yes,Crickets,36.59654,0.13167,
13,13-Nov-25,Thursday,No,NA,NA,No,NA,0,0,0,,,Yes,Crickets,36.59654,0.13167,
13,14-Nov-25,Friday,No,NA,NA,No,NA,0,0,0,,,Yes,Crickets,36.59654,0.13167,
13,15-Nov-25,Saturday,Yes,Footprints,0,Yes,Kales,15X15,225,0,,,Yes,Crickets,36.59654,0.13167,
13,16-Nov-25,Sunday,No,NA,NA,No,NA,0,0,0,,,Yes,Crickets,36.59654,0.13167,
13,17-Nov-25,Monday,No,NA,NA,No,NA,0,0,0,,,Yes,Crickets,36.59654,0.13167,
13,18-Nov-25,Tuesday,Yes,Footprints,0,Yes,Kales,10X10,100,0,,,Yes,Crickets,36.59654,0.13167,
13,19-Nov-25,Wednesday,No,NA,NA,No,NA,0,0,0,,,Yes,Crickets,36.59654,0.13167,
13,20-Nov-25,Thursday,No,NA,NA,No,NA,0,0,0,,,Yes,Crickets,36.59654,0.13167,
13,21-Nov-25,Friday,No,NA,NA,No,NA,0,0,0,,,Yes,Crickets,36.59654,0.13167,
13,22-Nov-25,Saturday,Yes,Footprints,0,Yes,Kales,15X10,150,0,,,Yes,Crickets,36.59654,0.13167,
13,23-Nov-25,Sunday,No,NA,NA,No,NA,0,0,0,,,Yes,Crickets,36.59654,0.13167,
14,22-Sep-25,Monday,No,NA,NA,No,NA,0,0,0,,,Yes,Humans,36.59696,0.13388,
14,23-Sep-25,Tuesday,No,NA,NA,No,NA,0,0,0,,,Yes,Humans,36.59696,0.13388,
14,24-Sep-25,Wednesday,No,NA,NA,No,NA,0,0,0,,,Yes,Humans,36.59696,0.13388,
14,25-Sep-25,Thursday,No,NA,NA,No,NA,0,0,0,,,Yes,Humans,36.59696,0.13388,
14,26-Sep-25,Friday,No,NA,NA,No,NA,0,0,0,,,Yes,Humans,36.59696,0.13388,
14,27-Sep-25,Saturday,No,NA,NA,No,NA,0,0,0,,,Yes,Humans,36.59696,0.13388,
14,28-Sep-25,Sunday,No,NA,NA,No,NA,0,0,0,,,Yes,Humans,36.59696,0.13388,
14,29-Sep-25,Monday,No,NA,NA,No,NA,0,0,0,,,Yes,Humans,36.59696,0.13388,
14,30-Sep-25,Tuesday,No,NA,NA,No,NA,0,0,0,,,Yes,Humans,36.59696,0.13388,
14,1-Oct-25,Wednesday,No,NA,NA,No,NA,0,0,0,,,Yes,Humans,36.59696,0.13388,
14,2-Oct-25,Thursday,No,NA,NA,No,NA,0,0,0,,,Yes,Humans,36.59696,0.13388,
14,3-Oct-25,Friday,No,NA,NA,No,NA,0,0,0,,,Yes,Humans,36.59696,0.13388,
14,4-Oct-25,Saturday,No,NA,NA,No,NA,0,0,0,,,Yes,Humans,36.59696,0.13388,
14,5-Oct-25,Sunday,No,NA,NA,No,NA,0,0,0,,,Yes,Humans,36.59696,0.13388,
14,6-Oct-25,Monday,No,NA,NA,No,NA,0,0,0,,,Yes,Humans,36.59696,0.13388,
14,7-Oct-25,Tuesday,No,NA,NA,No,NA,0,0,0,,,Yes,Humans,36.59696,0.13388,
14,8-Oct-25,Wednesday,No,NA,NA,No,NA,0,0,0,,,Yes,Humans,36.59696,0.13388,
14,9-Oct-25,Thursday,No,NA,NA,No,NA,0,0,0,,,Yes,Humans,36.59696,0.13388,
14,10-Oct-25,Friday,No,NA,NA,No,NA,0,0,0,,,Yes,Humans,36.59696,0.13388,
14,11-Oct-25,Saturday,No,NA,NA,No,NA,0,0,0,,,Yes,Humans,36.59696,0.13388,
14,12-Oct-25,Sunday,No,NA,NA,No,NA,0,0,0,,,Yes,Humans,36.59696,0.13388,
14,13-Oct-25,Monday,No,NA,NA,No,NA,0,0,0,,,Yes,Humans,36.59696,0.13388,
14,14-Oct-25,Tuesday,No,NA,NA,No,NA,0,0,0,,,Yes,Humans,36.59696,0.13388,
14,15-Oct-25,Wednesday,No,NA,NA,No,NA,0,0,0,,,Yes,Humans,36.59696,0.13388,
14,16-Oct-25,Thursday,No,NA,NA,No,NA,0,0,0,,,Yes,Humans,36.59696,0.13388,
14,17-Oct-25,Friday,No,NA,NA,No,NA,0,0,0,,,Yes,Humans,36.59696,0.13388,
